accuracy,loss,val_accuracy,val_loss,learning_rate
0.5861250162124634,0.8601952195167542,0.7057499885559082,0.5832900404930115,9.999999747378752e-05
0.6710000038146973,0.7261032462120056,0.7137500047683716,0.6729597449302673,9.999999747378752e-05
0.6943125128746033,0.6937182545661926,0.7540000081062317,0.5616943836212158,9.999999747378752e-05
0.7034375071525574,0.6740937829017639,0.7425000071525574,0.5994571447372437,9.999999747378752e-05
0.7226874828338623,0.6622864603996277,0.762499988079071,0.5387489199638367,9.999999747378752e-05
0.7222499847412109,0.6484148502349854,0.7609999775886536,0.6002336740493774,9.999999747378752e-05
0.7308124899864197,0.6358461380004883,0.7712500095367432,0.5379108190536499,9.999999747378752e-05
0.7283750176429749,0.63425612449646,0.7680000066757202,0.5303510427474976,9.999999747378752e-05
0.7338749766349792,0.6173340678215027,0.7797499895095825,0.5350522398948669,9.999999747378752e-05
0.7397500276565552,0.6099223494529724,0.7829999923706055,0.509108304977417,9.999999747378752e-05
0.7405624985694885,0.5954965353012085,0.7875000238418579,0.5074094533920288,9.999999747378752e-05
0.7406250238418579,0.5927687883377075,0.7737500071525574,0.533549964427948,9.999999747378752e-05
0.7493749856948853,0.5771228671073914,0.7875000238418579,0.49691644310951233,9.999999747378752e-05
0.749875009059906,0.5736860036849976,0.7885000109672546,0.4876832067966461,9.999999747378752e-05
0.7523750066757202,0.5715219378471375,0.7947499752044678,0.483384370803833,9.999999747378752e-05
0.7533125281333923,0.5589324831962585,0.7854999899864197,0.4933606684207916,9.999999747378752e-05
0.7588750123977661,0.5529552698135376,0.7922499775886536,0.49498146772384644,9.999999747378752e-05
0.7571874856948853,0.5524778366088867,0.7994999885559082,0.47140592336654663,9.999999747378752e-05
0.7581250071525574,0.5459879636764526,0.8015000224113464,0.4685363173484802,9.999999747378752e-05
0.7643749713897705,0.5377926230430603,0.8069999814033508,0.4632808566093445,9.999999747378752e-05
0.7671874761581421,0.5299460291862488,0.8062499761581421,0.48341673612594604,9.999999747378752e-05
0.7774999737739563,0.5151540637016296,0.8002499938011169,0.45646995306015015,9.999999747378752e-05
0.7666249871253967,0.5243238806724548,0.7990000247955322,0.46538206934928894,9.999999747378752e-05
0.7717499732971191,0.5153982043266296,0.800000011920929,0.4685346186161041,9.999999747378752e-05
0.7699999809265137,0.5113159418106079,0.7647500038146973,0.5252565145492554,9.999999747378752e-05
0.7731249928474426,0.5068989992141724,0.777999997138977,0.5283215045928955,4.999999873689376e-05
0.7763124704360962,0.5036325454711914,0.7875000238418579,0.4844471514225006,4.999999873689376e-05
0.7758125066757202,0.5056436657905579,0.8002499938011169,0.46917039155960083,4.999999873689376e-05
0.7776250243186951,0.4979431629180908,0.7960000038146973,0.4572807550430298,4.999999873689376e-05
0.7756875157356262,0.499379962682724,0.8012499809265137,0.4448363482952118,4.999999873689376e-05
0.7781875133514404,0.5011148452758789,0.8050000071525574,0.45739269256591797,4.999999873689376e-05
0.7757499814033508,0.5060309767723083,0.8050000071525574,0.4308888018131256,4.999999873689376e-05
0.7807499766349792,0.49369317293167114,0.7847499847412109,0.49981987476348877,4.999999873689376e-05
0.7823125123977661,0.4944348633289337,0.8032500147819519,0.4595164954662323,4.999999873689376e-05
0.7836874723434448,0.480237752199173,0.8174999952316284,0.44749781489372253,4.999999873689376e-05
0.7785624861717224,0.4949640929698944,0.7912499904632568,0.45019352436065674,2.499999936844688e-05
0.7785000205039978,0.4906623065471649,0.8149999976158142,0.4310205280780792,2.499999936844688e-05
0.7832499742507935,0.4838965833187103,0.7977499961853027,0.4517941176891327,2.499999936844688e-05
0.7831249833106995,0.4828151762485504,0.8047500252723694,0.43508845567703247,2.499999936844688e-05
0.7808125019073486,0.4890366196632385,0.7832499742507935,0.4827917516231537,2.499999936844688e-05
0.7810624837875366,0.4823833703994751,0.796999990940094,0.43854159116744995,2.499999936844688e-05
0.784375011920929,0.4818999171257019,0.8115000128746033,0.46940135955810547,1.249999968422344e-05
