accuracy,loss,val_accuracy,val_loss,learning_rate
0.499937504529953,0.6890733242034912,0.5,0.6712803244590759,0.009999999776482582
0.5602499842643738,0.650543212890625,0.6274999976158142,0.7083411812782288,0.009999999776482582
0.6993749737739563,0.5656559467315674,0.5649999976158142,0.7048124670982361,0.009999999776482582
0.7440624833106995,0.5164266228675842,0.7872499823570251,0.4947226941585541,0.009999999776482582
0.7635625004768372,0.48991110920906067,0.7979999780654907,0.4624069929122925,0.009999999776482582
0.7676874995231628,0.4811519682407379,0.7599999904632568,0.45791247487068176,0.009999999776482582
0.7760624885559082,0.4686254560947418,0.6215000152587891,0.5842753052711487,0.009999999776482582
0.7833124995231628,0.45688697695732117,0.6862499713897705,0.5136709213256836,0.009999999776482582
0.7916874885559082,0.4460700750350952,0.8019999861717224,0.4274570643901825,0.009999999776482582
0.7922499775886536,0.4419380724430084,0.8192499876022339,0.40651535987854004,0.009999999776482582
0.7991250157356262,0.4307367503643036,0.7797499895095825,0.44845402240753174,0.009999999776482582
0.8040624856948853,0.4221404492855072,0.8252500295639038,0.3925324082374573,0.009999999776482582
0.8083750009536743,0.41257384419441223,0.8215000033378601,0.38495707511901855,0.009999999776482582
0.8112499713897705,0.4077504277229309,0.8267499804496765,0.3840378522872925,0.009999999776482582
0.8158749938011169,0.3999810814857483,0.8342499732971191,0.39500606060028076,0.009999999776482582
0.817312479019165,0.39555516839027405,0.840749979019165,0.38399603962898254,0.009999999776482582
0.8239374756813049,0.3901596665382385,0.8134999871253967,0.38721397519111633,0.009999999776482582
0.8278124928474426,0.37995588779449463,0.8297500014305115,0.39007753133773804,0.009999999776482582
0.8423749804496765,0.3529023826122284,0.8349999785423279,0.3620128929615021,0.004999999888241291
0.8438125252723694,0.3503117561340332,0.84375,0.36047324538230896,0.004999999888241291
0.8455625176429749,0.34389087557792664,0.8367499709129333,0.3667173683643341,0.004999999888241291
0.8489999771118164,0.34034648537635803,0.8147500157356262,0.38070574402809143,0.004999999888241291
0.8500000238418579,0.33513888716697693,0.8447499871253967,0.3567408323287964,0.004999999888241291
0.8510624766349792,0.332644522190094,0.8355000019073486,0.39747291803359985,0.004999999888241291
0.8531875014305115,0.32754969596862793,0.8414999842643738,0.3525715172290802,0.004999999888241291
0.8539375066757202,0.3222820460796356,0.8292499780654907,0.3600464463233948,0.004999999888241291
0.8573125004768372,0.31964007019996643,0.8452500104904175,0.3819112777709961,0.004999999888241291
0.859125018119812,0.313778817653656,0.8452500104904175,0.3559662103652954,0.004999999888241291
0.8608750104904175,0.3097413182258606,0.84375,0.3512859642505646,0.004999999888241291
0.8679999709129333,0.3029361963272095,0.84375,0.3596327304840088,0.004999999888241291
0.8714374899864197,0.2938665747642517,0.828499972820282,0.38453686237335205,0.004999999888241291
0.8706250190734863,0.29000598192214966,0.8512499928474426,0.3775033950805664,0.004999999888241291
0.8761875033378601,0.28475525975227356,0.8482499718666077,0.36636292934417725,0.004999999888241291
0.8881250023841858,0.25821036100387573,0.8452500104904175,0.36818453669548035,0.0024999999441206455
0.8927500247955322,0.25019848346710205,0.8429999947547913,0.3957027494907379,0.0024999999441206455
0.8956249952316284,0.2446589171886444,0.8497499823570251,0.37661150097846985,0.0024999999441206455
0.8991249799728394,0.23754841089248657,0.8445000052452087,0.3860955834388733,0.0024999999441206455
0.9041875004768372,0.22818835079669952,0.84375,0.38440901041030884,0.0024999999441206455
0.9049999713897705,0.2209419161081314,0.8460000157356262,0.39153438806533813,0.0024999999441206455
