accuracy,loss,val_accuracy,val_loss,learning_rate
0.7435625195503235,0.5734067559242249,0.815750002861023,0.4566856622695923,0.009999999776482582
0.7904999852180481,0.44904762506484985,0.8102499842643738,0.4119567275047302,0.009999999776482582
0.8095625042915344,0.410092294216156,0.8207499980926514,0.3888576328754425,0.009999999776482582
0.8256875276565552,0.38261204957962036,0.7907500267028809,0.44798189401626587,0.009999999776482582
0.8374375104904175,0.36165884137153625,0.8402500152587891,0.3760206699371338,0.009999999776482582
0.8485000133514404,0.3400493264198303,0.8452500104904175,0.37080061435699463,0.009999999776482582
0.8616250157356262,0.3117763102054596,0.8410000205039978,0.38252758979797363,0.009999999776482582
0.8753125071525574,0.2885455787181854,0.8302500247955322,0.43245646357536316,0.009999999776482582
0.8886250257492065,0.2612726092338562,0.8420000076293945,0.4342854917049408,0.009999999776482582
0.9121249914169312,0.21253511309623718,0.8272500038146973,0.48655006289482117,0.004999999888241291
0.9231250286102295,0.18644031882286072,0.8374999761581421,0.48575520515441895,0.004999999888241291
0.9313750267028809,0.16853144764900208,0.8274999856948853,0.5016708374023438,0.004999999888241291
0.9344375133514404,0.1588848978281021,0.7962499856948853,0.607966423034668,0.004999999888241291
0.940625011920929,0.14529375731945038,0.8067499995231628,0.6520835161209106,0.004999999888241291
0.9506875276565552,0.12524059414863586,0.824999988079071,0.6362931132316589,0.004999999888241291
0.9547500014305115,0.11168310046195984,0.8307499885559082,0.567218005657196,0.0024999999441206455
