accuracy,loss,val_accuracy,val_loss,learning_rate
0.699874997138977,0.6967597007751465,0.7689999938011169,0.5031180381774902,0.0010000000474974513
0.7429999709129333,0.5964824557304382,0.7894999980926514,0.47253236174583435,0.0010000000474974513
0.7616249918937683,0.5455848574638367,0.8084999918937683,0.4378787875175476,0.0010000000474974513
0.7761874794960022,0.5006335377693176,0.8009999990463257,0.42366111278533936,0.0010000000474974513
0.7799999713897705,0.48313969373703003,0.8197500109672546,0.4095044434070587,0.0010000000474974513
0.7941874861717224,0.4553668200969696,0.8162500262260437,0.41381150484085083,0.0010000000474974513
0.7988749742507935,0.441508948802948,0.8007500171661377,0.4127538800239563,0.0010000000474974513
0.8016250133514404,0.4279259443283081,0.796999990940094,0.42488521337509155,0.0010000000474974513
0.8047500252723694,0.4202997386455536,0.8102499842643738,0.40809208154678345,0.0005000000237487257
0.8131250143051147,0.4101000130176544,0.7847499847412109,0.4430505335330963,0.0005000000237487257
0.8182500004768372,0.39614129066467285,0.8180000185966492,0.39235514402389526,0.0005000000237487257
0.8161249756813049,0.3965207636356354,0.8184999823570251,0.38897114992141724,0.0005000000237487257
0.8215625286102295,0.386749267578125,0.7942500114440918,0.418673038482666,0.0005000000237487257
0.8225625157356262,0.38635703921318054,0.8130000233650208,0.4013744294643402,0.0005000000237487257
0.8229374885559082,0.38303619623184204,0.828000009059906,0.38079360127449036,0.0005000000237487257
0.8238750100135803,0.3759196400642395,0.8144999742507935,0.39278072118759155,0.0005000000237487257
0.8268749713897705,0.3740118741989136,0.797249972820282,0.4139566719532013,0.0005000000237487257
0.831375002861023,0.3687932789325714,0.8077499866485596,0.4016868770122528,0.0005000000237487257
0.8349375128746033,0.3594675660133362,0.827750027179718,0.4039260745048523,0.0002500000118743628
0.8363749980926514,0.35726842284202576,0.8217499852180481,0.3803771734237671,0.0002500000118743628
0.8383749723434448,0.3539928197860718,0.8257499933242798,0.379127562046051,0.0002500000118743628
0.8378750085830688,0.3562873899936676,0.8302500247955322,0.3773961365222931,0.0002500000118743628
0.8364375233650208,0.3576605021953583,0.8292499780654907,0.37733301520347595,0.0002500000118743628
0.8389999866485596,0.3512062728404999,0.8009999990463257,0.4044193923473358,0.0002500000118743628
0.840499997138977,0.3502178490161896,0.8232499957084656,0.38319262862205505,0.0002500000118743628
0.8405625224113464,0.3485698103904724,0.8289999961853027,0.3731643855571747,0.0001250000059371814
0.8398125171661377,0.35084304213523865,0.8209999799728394,0.3800143003463745,0.0001250000059371814
0.8428124785423279,0.3469342887401581,0.8222500085830688,0.3816015422344208,0.0001250000059371814
0.8423749804496765,0.34158989787101746,0.8132500052452087,0.390514075756073,0.0001250000059371814
0.840624988079071,0.344137042760849,0.8324999809265137,0.377171128988266,0.0001250000059371814
0.8460624814033508,0.3352625072002411,0.8125,0.39303722977638245,0.0001250000059371814
0.8454999923706055,0.3418399691581726,0.8142499923706055,0.39267846941947937,6.25000029685907e-05
0.8449375033378601,0.34052643179893494,0.812250018119812,0.390034556388855,6.25000029685907e-05
0.8412500023841858,0.34250563383102417,0.8100000023841858,0.3929712772369385,6.25000029685907e-05
0.8401874899864197,0.3434126675128937,0.8339999914169312,0.372435986995697,6.25000029685907e-05
0.8431249856948853,0.34163427352905273,0.8149999976158142,0.3850737512111664,6.25000029685907e-05
0.8445624709129333,0.3370196223258972,0.8137500286102295,0.3938462734222412,6.25000029685907e-05
0.84375,0.3379879891872406,0.8257499933242798,0.3781975209712982,6.25000029685907e-05
0.8464999794960022,0.33372294902801514,0.8262500166893005,0.3727453052997589,3.125000148429535e-05
0.8438125252723694,0.3378700613975525,0.8080000281333923,0.3915357291698456,3.125000148429535e-05
0.8479999899864197,0.3364419639110565,0.827750027179718,0.3759165406227112,3.125000148429535e-05
0.8454999923706055,0.3382510542869568,0.828000009059906,0.374878466129303,3.125000148429535e-05
0.8452500104904175,0.33706656098365784,0.8097500205039978,0.39592480659484863,3.125000148429535e-05
0.8461250066757202,0.33812636137008667,0.8102499842643738,0.3936014771461487,3.125000148429535e-05
0.8471249938011169,0.3343401253223419,0.8262500166893005,0.3808554410934448,1.5625000742147677e-05
